"Course Id","Course Name",Provider,Universities/Institutions,"Parent Subject","Child Subject",Url,"Next Session Date",Length,Video(Url)
2718,"Foundational Neuroscience for Perception and Action",Coursera,"Duke University","Health & Medicine","Disease and Medicine",https://www.coursera.org/course/foundationmedneuro,"30th Mar, 2015",8,https://d1a2y8pfnfh44t.cloudfront.net/1b9354a0402711e4943877a01648a2e3/|||https://d15cw65ipctsrr.cloudfront.net/69/6d56d023df11e49f7ea15f508d4aed/course-logo.jpg
2719,"Modern Musician Capstone",Coursera,"Berklee College of Music","Art & Design",Music,https://www.coursera.org/course/modernmusiccapstone,"2nd Feb, 2015",6,https://d1a2y8pfnfh44t.cloudfront.net/5a7e92a04a6e11e4a0e637a3d2abe52e/|||https://d15cw65ipctsrr.cloudfront.net/ba/2b9230383411e4ae1bdd88b9e8f59b/production-large.jpg
2720,"Fundamentals of Management",Coursera,"University of California, Irvine","Business & Management","Management & Leadership",https://www.coursera.org/course/funmanage,"6th Apr, 2015",4,
2721,"Effective Problem-Solving and Decision-Making",Coursera,"University of California, Irvine","Business & Management",,https://www.coursera.org/course/probsolve,"6th Apr, 2015",4,
2722,"Essentials of Entrepreneurship: Thinking & Action",Coursera,"University of California, Irvine","Business & Management",Entrepreneurship,https://www.coursera.org/course/thinkact,"6th Apr, 2015",4,
2723,"Communication in the 21st Century Workplace",Coursera,"University of California, Irvine","Business & Management",,https://www.coursera.org/course/21stcencom,"6th Apr, 2015",4,
2724,"High-Impact Business Writing",Coursera,"University of California, Irvine","Business & Management",,https://www.coursera.org/course/businesswriting,"6th Apr, 2015",4,
2725,"The Art of Negotiation",Coursera,"University of California, Irvine","Business & Management",,https://www.coursera.org/course/artofnegotiation,"6th Apr, 2015",4,
2726,"Finance for Non-Financial People",Coursera,"University of California, Irvine","Business & Management","Marketing & Finance",https://www.coursera.org/course/financeforpeople,"6th Apr, 2015",4,
2727,"Work Smarter, Not Harder: Time Management for Personal & Professional Productivity ",Coursera,"University of California, Irvine","Business & Management",,https://www.coursera.org/course/worksmarter,"6th Apr, 2015",4,
2728,"Initiating and Planning Projects",Coursera,"University of California, Irvine","Business & Management",,https://www.coursera.org/course/planningprojects,"18th May, 2015",4,
2729,"Budgeting and Scheduling Projects",Coursera,"University of California, Irvine","Business & Management",,https://www.coursera.org/course/budgetingprojects,"18th May, 2015",4,
2730,"Managing Project Risks and Changes",Coursera,"University of California, Irvine","Business & Management",,https://www.coursera.org/course/projectrisks,"18th May, 2015",4,
2731,"Fog Networks and the Internet of Things",Coursera,"Princeton University","Computer Science",,https://www.coursera.org/course/fog,"2nd Mar, 2015",6,https://d1a2y8pfnfh44t.cloudfront.net/3bb8291053ad11e49b9ba916b58830db/|||https://d15cw65ipctsrr.cloudfront.net/5f/4f20804d6e11e4a15b991c5ecee070/fog-logo.png
2732,"Cloud Networking",Coursera,"University of Illinois at Urbana-Champaign","Computer Science",,https://www.coursera.org/course/cloudnetworking,"Oct, 2015",4,https://d1a2y8pfnfh44t.cloudfront.net/524dc990533111e4a145035351c7e2c6/|||https://d15cw65ipctsrr.cloudfront.net/14/0da8f0530c11e49517738d91267a97/cloud_networking_v01_600X340.jpg
2733,"Pattern Discovery in Data Mining",Coursera,"University of Illinois at Urbana-Champaign","Computer Science","Data Science and Big Data",https://www.coursera.org/course/patterndiscovery,"9th Feb, 2015",4,https://d1a2y8pfnfh44t.cloudfront.net/f4e33440537411e4ac91618f0ab6ffa8/|||https://d15cw65ipctsrr.cloudfront.net/69/ad9dd0533711e4a596893013a50939/Data_Mining_1.jpg
2734,"Text Retrieval and Search Engines",Coursera,"University of Illinois at Urbana-Champaign","Computer Science","Data Science and Big Data",https://www.coursera.org/course/textretrieval,"Mar, 2015",4,https://d1a2y8pfnfh44t.cloudfront.net/ed2b823055e911e4babc415924a0235d/|||https://d15cw65ipctsrr.cloudfront.net/16/a92cd0533711e488f71bde41e2f01a/Mining_Text_Data_1.jpg
2735,"Cluster Analysis in Data Mining",Coursera,"University of Illinois at Urbana-Champaign","Computer Science","Data Science and Big Data",https://www.coursera.org/course/clusteranalysis,"Aug, 2015",4,https://d1a2y8pfnfh44t.cloudfront.net/476766d0537711e4ae9b2dccf30e52ed/|||https://d15cw65ipctsrr.cloudfront.net/46/d79e00533711e4b561793bedcafb46/Data_Mining_2.jpg
2736,"Text Mining and Analytics",Coursera,"University of Illinois at Urbana-Champaign","Computer Science","Data Science and Big Data",https://www.coursera.org/course/textanalytics,"Sep, 2015",4,https://d1a2y8pfnfh44t.cloudfront.net/79435b90536411e484e09555bd7a51f9/|||https://d15cw65ipctsrr.cloudfront.net/2e/0d2e80533711e498ad7d4d6036a09c/Mining_Text_Data_2.jpg
2737,"Data Visualization",Coursera,"University of Illinois at Urbana-Champaign","Computer Science","Data Science and Big Data",https://www.coursera.org/course/datavisualization,"Nov, 2015",4,https://d1a2y8pfnfh44t.cloudfront.net/d083839053ea11e4ae9b2dccf30e52ed/|||https://d15cw65ipctsrr.cloudfront.net/f7/3c2190533611e481de99985ab142e0/Viz_for_Data_Mining.jpg
2738,"Cloud Computing Applications",Coursera,"University of Illinois at Urbana-Champaign","Computer Science","Data Science and Big Data",https://www.coursera.org/course/cloudapplications,"Aug, 2015",4,https://d1a2y8pfnfh44t.cloudfront.net/f3849c00532f11e4a6d07f1474e53fff/|||https://d15cw65ipctsrr.cloudfront.net/f8/6a9e00530b11e4be8b710c1ae60986/cloud_applications_v01_600X340.jpg
2739,"Qualitative Research Methods ",Coursera,"University of Amsterdam","Computer Science","Data Science and Big Data",https://www.coursera.org/course/qualitativemethods,"26th Oct, 2015",6,
2740,"Process Improvement",Coursera,"University of Illinois at Urbana-Champaign","Business & Management",,https://www.coursera.org/course/processimprovement,"Nov, 2015",4,https://d1a2y8pfnfh44t.cloudfront.net/67ae3a90541711e4ae9b2dccf30e52ed/|||https://d15cw65ipctsrr.cloudfront.net/43/92e90052e411e4bef305bdd2a952c7/Process-management-PT-2a.jpg
2741,"Operations Management",Coursera,"University of Illinois at Urbana-Champaign","Business & Management",,https://www.coursera.org/course/operationsmanagement,"Oct, 2015",4,https://d1a2y8pfnfh44t.cloudfront.net/0e992e3054d311e48a507186e15e34eb/|||https://d15cw65ipctsrr.cloudfront.net/41/0c3e2052e411e4840d9b8afc1fcb51/Process-management-PT-1-a.jpg
2742,"Financial Evaluation and Strategy: Corporate Finance",Coursera,"University of Illinois at Urbana-Champaign","Business & Management","Marketing & Finance",https://www.coursera.org/course/corporatefinance,"Sep, 2015",4,https://d1a2y8pfnfh44t.cloudfront.net/846881e0541711e49b9ba916b58830db/|||https://d15cw65ipctsrr.cloudfront.net/23/4f53e052e411e4b678e787fd08995b/Investment-Finance-PT-2.jpg
2743,"Financial Evaluation and Strategy: Investments",Coursera,"University of Illinois at Urbana-Champaign","Business & Management","Marketing & Finance",https://www.coursera.org/course/investments,"Aug, 2015",4,https://d1a2y8pfnfh44t.cloudfront.net/c2458400547511e4b379fb9e209d29a4/|||https://d15cw65ipctsrr.cloudfront.net/20/da5c4052e411e498ad7d4d6036a09c/Investment-Finance-PT-1.jpg
2744,"電腦繪圖CAD 2D",Coursera,"National Taiwan University",Engineering,,https://www.coursera.org/course/cad2d,"Jun, 2015",7,
2745,"電腦繪圖CAD 3D",Coursera,"National Taiwan University",Engineering,,https://www.coursera.org/course/cad3d,"Jun, 2015",7,
2746,"工程資訊管理 BIM 基礎",Coursera,"National Taiwan University",Engineering,,https://www.coursera.org/course/bimfundamentals,"Jun, 2015",7,
2747,"工程資訊管理 BIM 應用",Coursera,"National Taiwan University",Engineering,,https://www.coursera.org/course/bimapplications,"Jun, 2015",7,
2748,"Digital Marketing Channels: The Landscape",Coursera,"University of Illinois at Urbana-Champaign","Business & Management","Marketing & Finance",https://www.coursera.org/course/dmchannelslandscape,"Aug, 2015",4,https://d1a2y8pfnfh44t.cloudfront.net/0e746400541611e4bbd7094e6dd24fa5/|||https://d15cw65ipctsrr.cloudfront.net/e0/63d3d052e311e4bbc2138e9b446801/Marketing-and-Brand-Stratedgy-PT1.jpg
2749,"Digital Marketing Channels: Planning",Coursera,"University of Illinois at Urbana-Champaign","Business & Management","Marketing & Finance",https://www.coursera.org/course/dmchannelsplanning,"Sep, 2015",4,https://d1a2y8pfnfh44t.cloudfront.net/171cbad0541611e4ae9b2dccf30e52ed/|||https://d15cw65ipctsrr.cloudfront.net/e4/4b202052e311e4a7556d000bb76a34/Marketing-and-Brand-Stratedgy-PT2.jpg
2750,"Marketing in a Digital World",Coursera,"University of Illinois at Urbana-Champaign","Business & Management","Marketing & Finance",https://www.coursera.org/course/dmdigitalworld,"Apr, 2015",4,https://d1a2y8pfnfh44t.cloudfront.net/4e8cbc50541511e49b9ba916b58830db/|||https://d15cw65ipctsrr.cloudfront.net/98/69776052e311e49e873f8cd5912758/Digital-Marketing-PT-1.jpg
2751,"Managerial Accounting: Cost Behaviors, Systems, and Analysis",Coursera,"University of Illinois at Urbana-Champaign","Business & Management",,https://www.coursera.org/course/acctcostanalysis,"May, 2015",4,https://d1a2y8pfnfh44t.cloudfront.net/581c394053dd11e4804057dcba2ea8d0/|||https://d15cw65ipctsrr.cloudfront.net/0b/1a94b052e411e4896ef7da14b3bbe9/Financial-Accounting-PT-1.jpg
2752,"Managerial Accounting: Planning, Standard Costing, and Performance Measurement",Coursera,"University of Illinois at Urbana-Champaign","Business & Management",,https://www.coursera.org/course/acctplanning,"Jun, 2015",4,https://d1a2y8pfnfh44t.cloudfront.net/5a7b37e053dd11e4804057dcba2ea8d0/|||https://d15cw65ipctsrr.cloudfront.net/0d/9865f052e411e4bd34dd96941e39d5/Financial-Accounting-PT-2.jpg
2753,"Digital Analytics for Marketing Professionals: Marketing Analytics in Theory",Coursera,"University of Illinois at Urbana-Champaign","Business & Management","Marketing & Finance",https://www.coursera.org/course/dmanalyticstheory,"May, 2015",4,https://d1a2y8pfnfh44t.cloudfront.net/fcfb1fc0541511e49b9ba916b58830db/|||https://d15cw65ipctsrr.cloudfront.net/be/45b25052e311e4b678e787fd08995b/Marketing-Analytics-PT1-longshadow.jpg
2754,"Digital Analytics for Marketing Professionals: Marketing Analytics in Practice",Coursera,"University of Illinois at Urbana-Champaign","Business & Management","Marketing & Finance",https://www.coursera.org/course/dmanalyticspractice,"Jun, 2015",4,https://d1a2y8pfnfh44t.cloudfront.net/044a2820541611e4ae9b2dccf30e52ed/|||https://d15cw65ipctsrr.cloudfront.net/c2/88651052e311e4b2381b8f9f0c1e0a/Marketing-Analytics-PT2-long-shadow.jpg
2755,"Content Strategy for Professionals: Growing Audiences for Your Content",Coursera,"Northwestern University","Business & Management",,https://www.coursera.org/course/growingaudiences,"1st Jun, 2015",6,
2756,"Descriptive Statistics",Coursera,"University of Amsterdam","Mathematics and Stats",Statistics,https://www.coursera.org/course/descriptivestats,"4th Jan, 2016",6,
2757,"Inferential Statistics",Coursera,"University of Amsterdam","Mathematics and Stats",Statistics,https://www.coursera.org/course/inferentialstats,"29th Feb, 2016",6,
2758," Mobile Healthcare technologies for patients and providers",Coursera,"Georgia Institute of Technology","Health & Medicine",,https://www.coursera.org/course/introbiomedhlthinfo,NA,,
2759,"Big Data Analytics for Healthcare",Coursera,"Georgia Institute of Technology","Health & Medicine",,https://www.coursera.org/course/bigdataanalytics,NA,,
2760,"Healthcare Technologies to Assess Human Behavior for Health Management",Coursera,"Georgia Institute of Technology","Health & Medicine",,https://www.coursera.org/course/healthimaging,NA,,
2761,"数据结构基础 Basic Data Structures and Algorithms ",Coursera,"Peking University","Computer Science",,https://www.coursera.org/course/spdsalgo,"Jul, 2015",8,https://d1a2y8pfnfh44t.cloudfront.net/002d9610538911e4a145035351c7e2c6/|||https://d15cw65ipctsrr.cloudfront.net/ec/a544c0538411e495a903128769b9a0/sjjg_608x211_info.jpg
2762,"高级数据结构与算法 Advanced Data  Structures and Algorithms",Coursera,"Peking University","Computer Science",,https://www.coursera.org/course/spdsalgo2,"Jul, 2015",8,https://d1a2y8pfnfh44t.cloudfront.net/18c80a3053b011e49b9ba916b58830db/|||https://d15cw65ipctsrr.cloudfront.net/7b/2637305dea11e48c306d10a4516537/dsalgo2_logo_g.png
2763,C++程序设计,Coursera,"Peking University","Computer Science",,https://www.coursera.org/course/spcpp,"Jul, 2015",8,
2764," 算法基础",Coursera,"Peking University","Computer Science",,https://www.coursera.org/course/spalgo,"Jul, 2015",8,
2765," 计算导论",Coursera,"Peking University","Computer Science",,https://www.coursera.org/course/spic1,"Jul, 2015",8,
2766,C程序设计,Coursera,"Peking University","Computer Science",,https://www.coursera.org/course/spc,"Jul, 2015",8,
2767,"Contemporary Health Informatics",Coursera,"Georgia Institute of Technology","Health & Medicine",,https://www.coursera.org/course/modernhealthinfo,NA,,
2768,"Designing Technology for Learning",Coursera,"Georgia Institute of Technology","Education & Teaching",,https://www.coursera.org/course/designtech4learning,NA,,
2769,"Healthcare Data Visualization",Coursera,"Georgia Institute of Technology","Health & Medicine",,https://www.coursera.org/course/healthdatavisual,NA,,
2770,"Introduction to User Interface Design (Part 1)",Coursera,"Georgia Institute of Technology","Art & Design",,https://www.coursera.org/course/uidesign1,NA,,
2771,"Introduction to User Interface Design (Part 2)",Coursera,"Georgia Institute of Technology","Art & Design",,https://www.coursera.org/course/uidesign2,NA,,
2772,"Arch101: Contemporary Architecture",EdCast,"Open Online Academy, New York","Art & Design",,https://www.ooed.org/learn/contemporary-architecture-summer-2014,"29th Jun, 2014",26,https://www.youtube.com/watch?v=3Cg1p4HWBZc
2773,"Arch401: Designing Emergency Shelters",EdCast,"Open Online Academy, New York","Art & Design",,https://www.ooed.org/learn/designing-emergency-shelters-summer-2014,"7th Jul, 2014",25,https://www.youtube.com/watch?v=631wa5VT18I
2774,"Arch403: Designing Resilient Schools",EdCast,"Open Online Academy, New York","Art & Design",,https://www.ooed.org/learn/designing-resilient-schools-fall-2014,"26th Jan, 2015",8,https://www.youtube.com/watch?v=ohnCBmUX7qc
2775,"Arch402: Frank Lloyd Wright and the 20th Century",EdCast,"Open Online Academy, New York","Art & Design",,https://www.ooed.org/learn/frank-lloyd-wright-and-the-20th-century-fall-2014,"26th Jan, 2015",8,https://www.youtube.com/watch?v=QXq960mh0nc
2776,"Art201: Understanding Contemporary Art",EdCast,"Open Online Academy, New York","Art & Design",,https://www.ooed.org/learn/understanding-contemporary-art-fall-2014,"29th Sep, 2014",9,https://www.youtube.com/watch?v=3PgFwYuWDJM
2777,"Arch301: Iniciación a los SIG y su Aplicación a la Gestión de Desastres Naturales",EdCast,"Open Online Academy, New York|||UNAUS (University Network for Architectural and Urban Sustainability). Barcelona","Art & Design",,https://www.ooed.org/learn/introduction-to-gis-and-mapping-fall-2014,"20th Oct, 2014",7,https://www.youtube.com/watch?v=6oIlyUMq-7s
2778,"Programming, Data Structures and Algorithms",NPTEL,"IIT ( Indian Institute of Technology Madras)","Computer Science",,https://onlinecourses.nptel.ac.in/programming101,"1st Mar, 2014",10,https://www.youtube.com/watch?v=x7qGFTtvNts
2779,"Mega Events: Inside the Winter Olympics",Canvas.net,"Michigan State University","Social Sciences",,https://www.canvas.net/courses/mega-events-inside-the-winter-olympics,"27th Jan, 2014",6,
2780,"Cambridge GSCE Computing Online","Cambridge University Press",,"Computer Science",,http://www.cambridgegcsecomputing.org/,"Self paced",,https://www.youtube.com/watch?v=0ygBWsa3njg
2781,"Interactive Computer Graphics with WebGL",Coursera,"University of New Mexico","Computer Science",,https://www.coursera.org/course/webgl,NA,,https://d1a2y8pfnfh44t.cloudfront.net/498357a00d1b11e4b7cfb708aeb91e32/|||https://d15cw65ipctsrr.cloudfront.net/77/db45a011b111e4a318514903f0668f/AngelCourseraIcon1.jpg
2782,"Project Management: The Basics for Success ",Coursera,"University of California, Irvine","Business & Management",,https://www.coursera.org/course/basicprojmanage,"6th Apr, 2015",4,
2783,"社会调查与研究方法 （下）Methodologies in Social Research (Part 2)",Coursera,"Peking University","Health & Medicine","Health & Society",https://www.coursera.org/course/methodologysocial2,"19th Nov, 2014",8,https://d1a2y8pfnfh44t.cloudfront.net/77614c706fb011e4baa19fc28293463b/|||https://d15cw65ipctsrr.cloudfront.net/70/34e460536e11e4a596893013a50939/Msocial.jpg
2784,"Introduction to Public Speaking",Coursera,"University of Washington","Computer Science",,https://www.coursera.org/course/publicspeaking,NA,,https://d1a2y8pfnfh44t.cloudfront.net/s2s2ZOl1Z4w/|||https://d15cw65ipctsrr.cloudfront.net/2a/504b5053ec11e48a5183d50e1f53d6/Public-Speaking.jpg
2785,"Human-Computer Interaction Design",Coursera,"University of California, San Diego ","Art & Design",,https://www.coursera.org/course/hcidesign,"16th Jun, 2015",9,
2786,"Interaction Techniques",Coursera,"University of California, San Diego ","Art & Design",,https://www.coursera.org/course/interactiontechniques,"16th Jun, 2015",3,
2787,"Visual Design",Coursera,"University of California, San Diego ","Art & Design",,https://www.coursera.org/course/visualdesign,"16th Jun, 2015",3,
2788,"Design Research: Needfinding & Feedback",Coursera,"University of California, San Diego ","Art & Design",,https://www.coursera.org/course/designresearch,"16th Jun, 2015",3,
2789,"Designing, Running, and Analyzing Experiments",Coursera,"University of California, San Diego ","Art & Design",,https://www.coursera.org/course/designexperiments,"16th Jun, 2015",3,
2790,"From Point of View to Prototype",Coursera,"University of California, San Diego ","Art & Design",,https://www.coursera.org/course/pov,"16th Jun, 2015",3,
2791,"Data Science Capstone",Coursera,"Johns Hopkins University","Computer Science",,https://www.coursera.org/course/dsscapstone,"9th Mar, 2015",8,https://d1a2y8pfnfh44t.cloudfront.net/a6cff0d0297711e4a90cf52aa478be01/|||https://d15cw65ipctsrr.cloudfront.net/40/0ad9300d1311e48aab39caedc05e6d/CourseTrackLogo.jpg
2792,"Health Leadership – Leading and managing healthcare",Coursera,"University of New South Wales","Health & Medicine","Health & Society",https://www.coursera.org/course/healthleadership,"20th Apr, 2015",8,https://d1a2y8pfnfh44t.cloudfront.net/8d820d40630e11e4aeaea9b261aaf27f/|||https://d15cw65ipctsrr.cloudfront.net/49/ac17c0535811e488c29f3846caba98/pmed.png
2793,"American Education Reform: History, Policy, Practice",Coursera,"University of Pennsylvania","Education & Teaching",,https://www.coursera.org/course/edref,"26th Jan, 2015",8,https://d1a2y8pfnfh44t.cloudfront.net/5a608aa059d511e49c0d678d38a602c7/|||https://d15cw65ipctsrr.cloudfront.net/97/08d5e0561811e4a40921a496d7a6ec/apple-256264_1920.jpg
2794,"Australian literature: a rough guide",Coursera,"University of Western Australia",Humanities,"Literature & Writing",https://www.coursera.org/course/auslitroughguide,"2nd Mar, 2015",6,https://d1a2y8pfnfh44t.cloudfront.net/fa3a80706fb111e4b285eb6f93b9b770/|||https://d15cw65ipctsrr.cloudfront.net/a5/abb670210311e48cc6bfed878ae14c/Rough_guide_version2.jpg
2795,"Time to Reorganize! Understand Organizations, Act, and Build a Meaningful World.",Coursera,"HEC Paris","Business & Management",,https://www.coursera.org/course/orgology,"13th Jan, 2015",6,https://d1a2y8pfnfh44t.cloudfront.net/7c591010594311e4bf5569a734f5e352/|||https://d15cw65ipctsrr.cloudfront.net/57/7b9480553211e493ca9f70c55d4ceb/TimeToReorganize-MainLogo.jpg
2798,"AdvBIO.2x: Preparing for the AP* Biology Exam – Part 2: Genetics",edX,"Rice University",Science,"Chemistry, Biology, & Life Sciences",https://www.edx.org/course/preparing-ap-biology-exam-part-2-ricex-advbio-2x,"1st Dec, 2014",8,
2799,"AdvPHY2.2x: Preparing for the AP* Physics 2 Exam – Part 2: Electricity and Magnetism",edX,"Rice University",Science,"Physics & Astronomy",https://www.edx.org/course/preparing-ap-physics-2-exam-part-2-ricex-advphy2-2x,"12th Jan, 2015",6,
2800,"AdvBIO.3x: Preparing for the AP* Biology Exam – Part 3: Evolution and Diversity",edX,"Rice University",Science,"Chemistry, Biology, & Life Sciences",https://www.edx.org/course/preparing-ap-biology-exam-part-3-ricex-advbio-3x,"26th Jan, 2015",6,
2801,"AdvPHY2.3x: Preparing for the AP* Physics 2 Exam – Part 3: Optics and Modern Physics",edX,"Rice University",Science,"Physics & Astronomy",https://www.edx.org/course/preparing-ap-physics-2-exam-part-3-ricex-advphy2-3x,"9th Mar, 2015",6,
2802,"AdvBIO.4x: Preparing for the AP* Biology Exam – Part 4: Ecology",edX,"Rice University",Science,"Chemistry, Biology, & Life Sciences",https://www.edx.org/course/preparing-ap-biology-exam-part-4-ecology-ricex-advbio-4x,"16th Mar, 2015",6,
2803,"RELI157x: Religion and Hip Hop Culture",edX,"Rice University",Humanities,,https://www.edx.org/course/religion-hip-hop-culture-ricex-reli157x,"24th Mar, 2015",6,http://www.youtube.com/watch?v=9IW9sUOC92s
2804,"AdvPHY2.4x: Preparing for the AP* Physics 2 Exam – Part 4: Exam Review",edX,"Rice University",Science,"Physics & Astronomy",https://www.edx.org/course/preparing-ap-physics-2-exam-part-4-exam-ricex-advphy2-4x,"20th Apr, 2015",2,
2805,"AdvBIO.5x: Preparing for the AP* Biology Exam – Part 5: Review and Exam Preparation",edX,"Rice University",Science,"Chemistry, Biology, & Life Sciences",https://www.edx.org/course/preparing-ap-biology-exam-part-5-review-ricex-advbio-5x,"27th Apr, 2015",2,
2806,"D003x.2: Applications of Linear Algebra Part 2",edX,"Davidson College","Computer Science",,https://www.edx.org/course/applications-linear-algebra-part-2-davidsonx-d003x-2,"6th Apr, 2015",4,http://www.youtube.com/watch?v=SSacj45Arh8
2807,"AdvENVSCI.2x: Preparing for the AP* Environmental Science Exam - Part 2: Populations",edX,"Rice University",Science,"Earth Sciences",https://www.edx.org/course/preparing-ap-environmental-science-exam-ricex-advenvsci-2x,"12th Jan, 2015",6,
2808,"AdvENVSCI.3x: Preparing for the AP* Environmental Science Exam - Part 3: Pollution and Resources",edX,"Rice University",Science,"Earth Sciences",https://www.edx.org/course/preparing-ap-environmental-science-exam-ricex-advenvsci-3x,"9th Mar, 2015",6,
2809,"ENGRI1210x: The Computing Technology Inside Your Smartphone",edX,"Cornell University","Computer Science",,https://www.edx.org/course/computing-technology-inside-smartphone-cornellx-engri1210x,"10th Mar, 2015",8,http://www.youtube.com/watch?v=X8X_NjnvXeg
2810,"AdvENVSCI.4x: Preparing for the AP* Environmental Science Exam - Part 4: Exam Review",edX,"Rice University",Science,"Earth Sciences",https://www.edx.org/course/preparing-ap-environmental-science-exam-ricex-advenvsci-4x,"20th Apr, 2015",2,
2811,"ENVSCI1500x: Civic Ecology: Reclaiming Broken Places",edX,"Cornell University","Social Sciences",,https://www.edx.org/course/civic-ecology-reclaiming-broken-places-cornellx-envsci1500x,"10th Apr, 2015",6,http://www.youtube.com/watch?v=eGML19li2mI
2812,"1368.2x: Saving Schools: History, Politics, and Policy in U.S. Education, Mini-Course II: Teacher Policies",edX,"Harvard University","Education & Teaching",,https://www.edx.org/course/saving-schools-history-politics-policy-u-harvardx-1368-2x,"27th Oct, 2014",4,http://www.youtube.com/watch?v=LYP6UkLtmxY
2813,"IT.1.1x: Introduction to Programming with Java - Part 1: Starting to Program in Java",edX,"Universidad Carlos iii de Madrid","Computer Science",,https://www.edx.org/course/introduction-programming-java-part-1-uc3mx-it-1-1x,"Apr, 2015",,
2814,"PS280x: Modeling Climate Change",edX,"The University of Chicago ",Science,"Earth Sciences",https://www.edx.org/course/modeling-climate-change-uchicagox-ps280x,"19th Jan, 2015",8,
2816,"AmPoX.3: Poetry in America: Whitman",edX,"Harvard University",Humanities,"Literature & Writing",https://www.edx.org/course/poetry-america-whitman-harvardx-ampox-3,"7th Jan, 2015",5,http://www.youtube.com/watch?v=7-qaC-8bKdk
2818,"HOSP.101x: Introduction to Global Hospitality Management",edX,"Cornell University","Business & Management",,https://www.edx.org/course/introduction-global-hospitality-cornellx-hosp-101x,"4th Feb, 2015",6,http://www.youtube.com/watch?v=SjMLgaLByDo
2819,"Forest222x: Forests and Livelihoods in Developing Countries",edX,"The University of British Columbia",Science,"Earth Sciences",https://www.edx.org/course/forests-livelihoods-developing-countries-ubcx-forest222x,"6th Jan, 2015",6,http://www.youtube.com/watch?v=LVTvJP4v4SM
2820,"J4SC101x: Journalism for Social Change",edX,"University of California, Berkeley",Humanities,"Literature & Writing",https://www.edx.org/course/journalism-social-change-uc-berkeleyx-j4sc101x,"4th Mar, 2015",6,http://www.youtube.com/watch?v=_pCs9e-iAuY
2821,"D003x.1: Applications of Linear Algebra Part 1",edX,"Davidson College","Computer Science",,https://www.edx.org/course/applications-linear-algebra-part-1-davidsonx-d003x-1,"23rd Feb, 2015",5,http://www.youtube.com/watch?v=Y_ukqTPp4ro
2822,"Strategies for winning. Meteorology in a round the world regatta",Canvas.net,"University of Barcelona",Science,,https://www.canvas.net/courses/strategies-for-winning-meteorology-in-a-round-the-world-regatta,"17th Nov, 2014",6,https://www.youtube.com/watch?v=qR3hTj0bfEM
2823,"Introduction to Public Speaking: Impromptu Speaking",Canvas.net,"University of Washington","Business & Management",,https://www.canvas.net/courses/introduction-to-public-speaking-impromptu-speaking,"Self paced",,
2824,"Designing and Connecting Your Career",Canvas.net,"University of California, Irvine","Business & Management",,https://www.canvas.net/courses/designing-your-career,"3rd Nov, 2014",5,
2825,"Introduction to Digital Journalism",Canvas.net,"University of California, Irvine",Humanities,"Literature & Writing",https://www.canvas.net/courses/introduction-to-digital-journalism,"3rd Nov, 2014",5,
2826,"Introducción a la Teoría Combinatoria","Miríada X","Universidad Católica de Murcia","Mathematics and Stats",,https://www.miriadax.net/web/introduccion-a-la-teoria-combinatoria,"3rd Nov, 2014",6,https://www.youtube.com/watch?v=NOu9rm8uBoo
2827,"New Models of Business in Society",Coursera,"University of Virginia","Social Sciences",Economics,https://www.coursera.org/learn/businessinsociety,"Self paced",,https://d1a2y8pfnfh44t.cloudfront.net/X8iSITfLePE/|||https://d15cw65ipctsrr.cloudfront.net/56/3945205a4311e4966cdf10e73806dd/Coursera-New-Models-logo.jpg
2828,"Créer l’engagement et fidéliser",IONIS,,Humanities,,https://courses.ionisx.com/courses/ionisx/105/p/about,"13th Nov, 2014",,https://www.youtube.com/watch?v=r4L4Fiz-cFY
2829,"Initiation à l’Aéronautique",IONIS,IPSA,Engineering,,https://courses.ionisx.com/courses/IPSAx/017-005-001/2014-FALL/about,"16th Oct, 2014",,https://www.youtube.com/watch?v=ltAuj1pVZt0
2830,"Sociologie du Web : Civilisation 2.0 et Intelligence collective",IONIS,,"Computer Science",,https://courses.ionisx.com/courses/ionisx/103/p/about,"15th Oct, 2014",,https://www.youtube.com/watch?v=b8ApGncuLYU
2831,"Success - Unleash yourself",NovoED,"University of Agder","Business & Management",,https://novoed.com/success-agder,"11th Jan, 2015",9,https://www.youtube.com/watch?v=yYsDRyHkIZM
2832,"In the Night Sky: Orion",FutureLearn,"The Open University",Science,"Earth Sciences",https://www.futurelearn.com/courses/orion,"5th Jan, 2015",4,
2833,"Elements of Renewable Energy",FutureLearn,"The Open University",Science,"Earth Sciences",https://www.futurelearn.com/courses/elements-renewable-energies,"12th Jan, 2015",4,
2834,"Water for Liveable and Resilient Cities",FutureLearn,"Monash University",Science,"Earth Sciences",https://www.futurelearn.com/courses/liveable-cities,"2nd Mar, 2015",7,https://www.youtube.com/watch?v=tI67ZubgLpY
2835,"Философия культуры (Philosophy of Culture)",Coursera,"Higher School of Economics",Humanities,,https://www.coursera.org/course/philculture,"24th Nov, 2014",8,https://d1a2y8pfnfh44t.cloudfront.net/2e56b7d0585f11e4907329a9ab6526e6/|||https://d15cw65ipctsrr.cloudfront.net/56/c3cdf05e8d11e497e397a84002ae46/philculture1.png
